0.0,0.0,0.0,0.004018,0.156503,0.331945,0.461608,0.544135,0.816887,1.126331,1.303651,1.340377,1.331207,1.381636,1.551173,1.541248,1.488064,1.514565,1.612567,1.620635,1.435853,1.333105,1.417357,1.488873,1.206005,0.962964,0.654091,0.383647,0.178536,0.05923,0.010481,4.7E-5,0.0
0.0,0.0,0.0,0.019429,0.207448,0.373902,0.423922,0.452004,0.621704,0.903912,1.139806,1.17942,1.093861,1.024993,1.113268,1.147391,1.03285,1.149794,1.252747,1.228392,1.254086,1.154944,1.207132,1.059012,1.03645,0.751535,0.482115,0.259437,0.107578,0.029486,0.00315,0.0,0.0
0.0,0.0,0.0,0.036741,0.198311,0.331286,0.403446,0.445536,0.543145,0.665354,0.917915,1.071701,1.074529,1.008707,0.914101,0.928661,0.942997,0.95615,0.969806,1.202524,1.190696,1.050642,1.063609,1.026711,0.783821,0.535504,0.3172,0.152452,0.053519,0.010634,1.99E-4,0.0,0.0
0.0,0.0,0.0,0.027538,0.09496,0.161154,0.383732,0.418491,0.425284,0.537685,0.724908,0.861155,1.040108,1.060465,1.049378,0.99916,0.96922,0.989219,0.993865,0.902033,1.05704,1.065464,0.954778,0.746617,0.533456,0.337168,0.178779,0.07336,0.019776,0.001849,0.0,0.0,0.0
0.0,0.0,0.0,0.002519,0.030741,0.322355,0.405015,0.286631,0.208117,0.34996,0.516136,0.642441,0.733827,0.882467,0.901186,0.866643,0.991208,0.936847,0.847696,0.887051,0.938623,0.805849,0.644807,0.476222,0.314163,0.17773,0.080603,0.025925,0.004043,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.042168,0.128683,0.34124,0.382927,0.411675,0.500472,0.474396,0.423596,0.38446,0.440839,0.557843,0.654442,0.728077,0.770248,0.778414,0.751814,0.692555,0.604465,0.495195,0.375064,0.254081,0.149692,0.072263,0.025665,0.004963,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.014633,0.096962,0.279038,0.386517,0.464144,0.504981,0.44823,0.403119,0.411762,0.45276,0.435292,0.468964,0.49321,0.478146,0.515615,0.462718,0.386574,0.322315,0.248484,0.172296,0.104037,0.051843,0.019122,0.003907,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.54E-4,0.037942,0.100481,0.225802,0.156726,0.106558,0.098476,0.133162,0.260152,0.264234,0.292755,0.378265,0.461625,0.515304,0.425487,0.19959,0.130183,0.091747,0.055943,0.027906,0.010012,0.001706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.8E-5,3.5E-5,2.46E-4,0.001879,0.001471,0.005798,0.014875,0.028216,0.052912,0.071199,0.173919,0.228608,0.13677,0.055931,0.033704,0.020287,0.009486,0.00278,1.34E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72E-4,0.001996,0.004544,0.007219,0.009264,0.009501,0.008348,0.00584,0.003109,9.7E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030481,-0.033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2E-5,-8.6E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
